"label","selec","start","end","path","file","threshold","ribbit"
"P",1,204.25,2344.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210829_170543.wav","hmm",0.0183122414908963
"P",2,728.25,2709.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210829_180542.wav","hmm",0.12888641973657
"P",1,20.25,218.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210829_190542.wav","hmm",0.241480663045982
"P",1,982.25,3600.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_060500.wav","hmm",0.104656146302714
"P",1,0.25,817.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_070502.wav","hmm",0.171220625290295
"P",3,1478.75,1699.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_070502.wav","hmm",0.132238152250943
"P",4,1742.25,2032.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_070502.wav","hmm",0.332071964652678
"P",1,1058.75,1897.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_080502.wav","hmm",0.160930524267904
"P",2,1943.25,2333.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_080502.wav","hmm",0.149091999131214
"P",7,3303.25,3575.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_080502.wav","hmm",0.247404134729118
"P",19,1893.75,2714.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_090502.wav","hmm",0.225402549050981
"P",2,367.75,778.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_100503.wav","hmm",0.270902108103575
"P",4,968.25,1682.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_100503.wav","hmm",0.128790580964244
"P",5,1760.25,2080.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_100503.wav","hmm",0.229926383976487
"P",7,2457.25,2805.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_100503.wav","hmm",0.170023511268109
"P",1,285.75,814.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_110503.wav","hmm",0.296871782557893
"P",12,2396.25,2609.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_110503.wav","hmm",0.213313751285889
"P",15,2872.75,3430.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_110503.wav","hmm",0.224847031522712
"P",10,1302.75,2410.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_120502.wav","hmm",0.191470550502915
"P",14,2629.25,2939.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_120502.wav","hmm",0.257915603083987
"P",12,1551.75,2080.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_130502.wav","hmm",0.1361544688277
"P",16,2742.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_130502.wav","hmm",0.132803343417422
"P",3,545.75,993.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_140502.wav","hmm",0.101084142685828
"P",6,1142.75,1555.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_140502.wav","hmm",0.199483494978986
"P",8,1785.25,2058.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_140502.wav","hmm",0.279324381149875
"P",2,583.25,1712.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_150503.wav","hmm",0.133022422770415
"P",3,1840.25,2696.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_150503.wav","hmm",0.113287427109416
"P",4,2735.75,3183.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_150503.wav","hmm",0.154499075495458
"P",4,642.75,1677.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_160502.wav","hmm",0.122646496270083
"P",6,2846.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_160502.wav","hmm",0.13735025566563
"P",2,708.25,1688.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_170504.wav","hmm",0.0343124736559735
"P",3,2289.75,2536.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_170504.wav","hmm",0.00657582632576998
"P",4,3255.75,3464.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_170504.wav","hmm",0.0112020157150484
"P",1,0.25,1448.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_180502.wav","hmm",0.0152977219859463
"P",1,0.25,369.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210830_190503.wav","hmm",0.0459648342068063
"P",2,984.25,3600.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_060600.wav","hmm",0.133765397286369
"P",12,2656.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_070602.wav","hmm",0.0720627237870806
"P",14,2390.75,2680.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_080602.wav","hmm",0.14297413906057
"P",5,326.25,886.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_090603.wav","hmm",0.236518310477023
"P",11,1669.25,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_100602.wav","hmm",0.1405693291179
"P",1,0.25,827.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_110604.wav","hmm",0.157808467760065
"P",2,914.25,1998.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_110604.wav","hmm",0.148742785919269
"P",4,1020.25,1618.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_120602.wav","hmm",0.269196825522627
"P",7,1940.25,2227.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_120602.wav","hmm",0.182543472776388
"P",9,2723.25,2929.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_120602.wav","hmm",0.311937130118727
"P",5,691.25,931.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_130602.wav","hmm",0.363328854588452
"P",6,1208.75,1505.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_130602.wav","hmm",0.133107060280798
"P",11,2376.75,2953.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_130602.wav","hmm",0.125949489317113
"P",2,869.75,1077.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_140602.wav","hmm",0.199153407552374
"P",6,2264.25,2715.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_140602.wav","hmm",0.128724436518225
"P",9,3141.25,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_140602.wav","hmm",0.011663194908316
"P",1,0.25,602.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_150602.wav","hmm",0.0115874336879024
"P",2,706.25,2003.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_150602.wav","hmm",0.0114357134570615
"P",2,2138.75,3467.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_160603.wav","hmm",0.0366942074065487
"P",5,2184.75,3596.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_170604.wav","hmm",0.132144239900764
"P",2,912.25,1681.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_180602.wav","hmm",0.119954376164519
"P",3,1744.75,2286.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_180602.wav","hmm",0.155618539754849
"P",2,180.25,470.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210831_190602.wav","hmm",0.05664934130179
"P",1,1277.75,3600.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_060600.wav","hmm",0.118729263249299
"P",5,624.75,1079.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_070603.wav","hmm",0.177629823197421
"P",1,526.75,1259.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_080602.wav","hmm",0.177618698145944
"P",5,1813.25,2119.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_080602.wav","hmm",0.179590190467464
"P",9,2995.75,3206.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_080602.wav","hmm",0.166933081871787
"P",10,3372.75,3584.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_080602.wav","hmm",0.369176411672959
"P",1,0.25,956.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_090602.wav","hmm",0.171432738500142
"P",3,437.25,707.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_100603.wav","hmm",0.159062079413612
"P",4,760.25,970.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_100603.wav","hmm",0.208076973809277
"P",10,1819.75,2913.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_100603.wav","hmm",0.169714195770062
"P",11,2970.75,3504.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_100603.wav","hmm",0.182736976481328
"P",1,5.75,217.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_110604.wav","hmm",0.271979959657608
"P",2,285.25,624.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_110604.wav","hmm",0.250845607737872
"P",4,1265.75,1487.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_110604.wav","hmm",0.237197851414146
"P",11,3068.75,3493.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_110604.wav","hmm",0.159179524951358
"P",2,234.75,497.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_120602.wav","hmm",0.210633970711725
"P",9,1976.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_120602.wav","hmm",0.152189751679945
"P",1,0.25,280.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_130602.wav","hmm",0.208175755293597
"P",2,312.25,615.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_130602.wav","hmm",0.201671510052415
"P",6,1777.25,1969.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_130602.wav","hmm",0.104528347276425
"P",10,2675.75,3191.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_130602.wav","hmm",0.129964783179989
"P",11,3223.75,3466.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_130602.wav","hmm",0.175994597253981
"P",6,533.75,767.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_140602.wav","hmm",0.146005381508375
"P",7,798.75,1221.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_140602.wav","hmm",0.173156271230098
"P",9,1549.25,1898.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_140602.wav","hmm",0.094375404629293
"P",14,2360.25,2543.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_140602.wav","hmm",0.169009509958501
"P",1,607.75,913.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_150602.wav","hmm",0.108449497314154
"P",6,1753.25,2038.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_150602.wav","hmm",0.197076149813698
"P",10,2460.25,2952.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_150602.wav","hmm",0.282214716676821
"P",1,0.25,287.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_160602.wav","hmm",0.142062184375885
"P",2,325.75,1205.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_160602.wav","hmm",0.100095449610314
"P",7,2871.25,3210.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_160602.wav","hmm",0.357611689904093
"P",1,1199.25,3597.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_170603.wav","hmm",0.119834189724221
"P",1,0.25,310.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_180602.wav","hmm",0.130003769062554
"P",2,867.25,1094.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_180602.wav","hmm",0.080505973413068
"P",3,1129.25,1578.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_180602.wav","hmm",0.179530912323638
"P",5,1696.25,1914.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_180602.wav","hmm",0.190049471712355
"P",6,2061.25,2346.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210901_180602.wav","hmm",0.104105779440471
"P",1,1159.75,2903.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_060600.wav","hmm",0.144762448740469
"P",3,3080.75,3600.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_060600.wav","hmm",0.253338288974942
"P",1,9.75,1181.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_070602.wav","hmm",0.230407872707029
"P",8,1530.75,2044.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_080602.wav","hmm",0.133870430869645
"P",15,2833.75,3081.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_080602.wav","hmm",0.134126257074933
"P",1,0.25,717.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_090602.wav","hmm",0.1821787337465
"P",5,1001.25,1202.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_090602.wav","hmm",0.0938217523180083
"P",13,2994.25,3307.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_090602.wav","hmm",0.292450801733299
"P",7,2596.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_100602.wav","hmm",0.0173011064854428
"P",1,0.25,890.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_110604.wav","hmm",0.101122033968699
"P",6,2835.25,3238.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_110604.wav","hmm",0.237198599888614
"P",6,998.25,1403.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_130602.wav","hmm",0.207548671669891
"P",4,664.75,2827.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_140602.wav","hmm",0.0269243879558253
"P",6,609.25,1024.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_150603.wav","hmm",0.0257137883942518
"P",7,1808.75,2708.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_150603.wav","hmm",0.0201679315390931
"P",1,0.25,794.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_160602.wav","hmm",0.0256049045038376
"P",7,3094.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_160602.wav","hmm",0.0569798524938412
"P",1,22.25,452.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_170604.wav","hmm",0.14474554697491
"P",3,2887.75,3596.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_170604.wav","hmm",0.159211041512211
"P",1,0.25,2068.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_180602.wav","hmm",0.112530915896467
"P",3,244.25,437.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210902_190602.wav","hmm",0.049449193380879
"P",2,1111.75,3600.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_060600.wav","hmm",0.117145221268355
"P",1,0.25,717.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_070603.wav","hmm",0.191315714443094
"P",2,754.25,1128.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_070603.wav","hmm",0.138966731334602
"P",10,2087.25,2465.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_080602.wav","hmm",0.0676441582304983
"P",18,1614.25,2075.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_090602.wav","hmm",0.23254915611137
"P",20,2276.25,2745.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_090602.wav","hmm",0.192148841901821
"P",22,3239.75,3585.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_090602.wav","hmm",0.296371927226718
"P",6,1269.75,1580.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_100602.wav","hmm",0.241101334776447
"P",8,2499.75,3588.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_100602.wav","hmm",0.163266862530688
"P",5,562.75,1605.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_110604.wav","hmm",0.51106972440162
"P",7,3133.75,3451.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_110604.wav","hmm",0.397131443641011
"P",3,1161.25,1762.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_120604.wav","hmm",0.19035414224014
"P",4,1950.25,2261.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_120604.wav","hmm",0.0904244911426727
"P",6,2355.75,2827.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_120604.wav","hmm",0.164782941147848
"P",7,2860.75,3140.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_120604.wav","hmm",0.187305704621213
"P",1,49.25,546.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_130603.wav","hmm",0.234559085846726
"P",5,1065.75,1270.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_130603.wav","hmm",0.196931926235638
"P",17,3162.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_130603.wav","hmm",0.134091831298198
"P",1,0.25,838.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_140603.wav","hmm",0.190334610088632
"P",3,1673.25,2250.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_140603.wav","hmm",0.185712583300979
"P",4,2386.75,2888.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_140603.wav","hmm",0.189994865602664
"P",5,2924.25,3107.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_140603.wav","hmm",0.331125182402669
"P",7,1213.25,1809.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_150603.wav","hmm",0.176264493630954
"P",10,2491.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_150603.wav","hmm",0.11873203520591
"P",1,0.25,319.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_160603.wav","hmm",0.25068424329396
"P",2,426.25,2270.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_160603.wav","hmm",0.015856500908328
"P",1,333.75,1171.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_170604.wav","hmm",0.136858387272538
"P",6,2024.75,2351.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_170604.wav","hmm",0.143134684397177
"P",4,1406.25,1930.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_180603.wav","hmm",0.104722621928679
"P",5,2441.25,2976.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210903_180603.wav","hmm",0.0879517478501398
"P",4,994.25,3455.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_060700.wav","hmm",0.13087150866779
"P",4,375.75,1368.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_070702.wav","hmm",0.209917680160842
"P",7,731.75,1138.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_080702.wav","hmm",0.152148029686563
"P",8,1215.75,1546.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_080702.wav","hmm",0.243106612827535
"P",1,140.25,354.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_090702.wav","hmm",0.181242517796287
"P",17,2222.25,2810.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_090702.wav","hmm",0.219907871815643
"P",18,2894.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_090702.wav","hmm",0.168734316588791
"P",4,784.75,1056.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_100703.wav","hmm",0.155211070576984
"P",8,1325.25,1648.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_100703.wav","hmm",0.25034264693969
"P",10,1762.75,2390.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_100703.wav","hmm",0.136812475255834
"P",4,307.75,962.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_110703.wav","hmm",0.164917710065632
"P",15,2032.75,2456.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_110703.wav","hmm",0.0734114421886625
"P",21,2926.75,3198.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_110703.wav","hmm",0.137763879859498
"P",11,1274.75,1919.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_120702.wav","hmm",0.136969959437539
"P",14,2301.25,2535.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_120702.wav","hmm",0.233173864084425
"P",15,2728.25,3023.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_120702.wav","hmm",0.0582535685355292
"P",10,3002.25,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_130702.wav","hmm",0.0105656202530708
"P",1,0.25,661.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_140702.wav","hmm",0.00941899229469347
"P",2,949.25,1300.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_140702.wav","hmm",0.0108736008544708
"P",3,1412.75,1755.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_140702.wav","hmm",0.0135799388040302
"P",4,1981.25,2856.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_140702.wav","hmm",0.0115600219192008
"P",1,0.25,1745.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_150702.wav","hmm",0.0118360924826103
"P",1,1053.75,1651.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_160703.wav","hmm",0.16350660260389
"P",2,1682.25,1874.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_160703.wav","hmm",0.232536240404529
"P",4,453.75,1329.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_170704.wav","hmm",0.16128735168649
"P",13,3340.75,3598.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_180702.wav","hmm",0.024795348124867
"P",1,0.25,274.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210904_190702.wav","hmm",0.0347796122071557
"P",11,1613.25,3600.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_060700.wav","hmm",0.131388744931938
"P",1,0.25,505.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_070703.wav","hmm",0.246083658173103
"P",4,1467.25,2426.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_080702.wav","hmm",0.183048133620836
"P",5,2501.25,2867.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_080702.wav","hmm",0.149267246606476
"P",7,3110.25,3360.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_080702.wav","hmm",0.248026517777643
"P",21,2547.25,2829.25,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_090702.wav","hmm",0.171053728222274
"P",1,0.25,333.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_100702.wav","hmm",0.287374840823853
"P",4,1480.25,1880.75,"I:/Autonomous_rec/2021.8/D/S4A14546(D6)/src_data","S4A14546_20210905_100702.wav","hmm",0.158629294325286
